source,content,tag
33,##da,4
33,yaşıyor,0
33,hiç,0
33,bir,0
33,haberim,0
33,yok,0
33,ulaş,0
33,##amıyorum,0
33,ne,0
33,olur,0
33,ilgili,0
33,ekipler,0
33,yardım,0
33,etsin,0
33,ne,0
33,olur,0
33,hata,0
33,##yy,0
33,##ardı,0
33,##m,0
33,##bek,0
33,##liyor,0
33,ceb,0
33,##rail,0
33,ah,0
33,##bap,0
33,türkiye,1
33,turk,0
33,##ey,0
33,##hel,0
33,##p,4
33,turk,4
33,##ey,4
33,[SEP],0
34,[CLS],1
34,hata,1
34,##y,2
34,ve,0
34,çevresi,0
34,için,0
34,çay,0
34,çorba,0
34,su,0
34,ve,0
34,kalacak,0
34,yer,0
34,var,0
34,ateş,0
34,otel,0
34,05,0
34,##51,0
34,##12,0
34,##16,0
34,##93,0
34,##8,0
34,hata,1
34,##y,2
34,hata,1
34,##y,2
34,##de,0
34,##pr,0
34,##em,0
34,af,0
34,##ad,0
34,yardım,0
34,enkaz,0
34,um,0
34,##ke,0
34,im,0
34,##dat,0
34,türkiye,0
34,##de,0
34,##pr,0
34,##em,0
34,türkiye,1
34,turk,0
34,##ey,4
34,deprem,0
34,e,0
34,##arth,0
34,##qu,0
34,##ake,0
34,##int,0
34,##urk,0
34,##ey,0
34,kızıl,3
34,##ay,4
34,e,0
34,##art,0
34,##qu,0
34,##ake,0
34,fener,1
34,##bahçe,2
34,gala,1
34,##tas,2
34,##aray,2
34,beş,1
34,##iktaş,2
34,[SEP],0
35,[CLS],0
35,gazi,1
35,##antep,2
35,çarşı,0
35,p,0
35,##tt,0
35,şube,0
35,yani,0
35,acil,0
35,yaya,0
35,##lım,0
35,yeni,0
35,bir,0
35,bina,0
35,çök,0
35,##tü,0
35,deprem,0
35,turk,0
35,##ey,0
35,enkaz,0
35,##altında,0
35,##yım,0
35,hata,1
35,##y,2
35,##de,0
35,##pr,0
35,##em,0
35,o,0
35,##hal,0
35,seferber,0
35,##lik,0
35,elbis,3
35,##tan,4
35,hata,1
35,##yy,0
35,##ardı,0
35,##m,0
35,##bek,0
35,##liyor,0
35,af,0
35,##ad,0
35,pr,0
35,##ay,0
35,##for,0
35,##tur,0
35,##key,0
35,enkaz,0
35,##altında,0
35,##yım,0
35,is,3
35,##kender,4
35,##un,4
35,[SEP],0
36,[CLS],1
36,şeyh,3
36,##alı,4
36,mahallesi,4
36,sel,4
36,##çuk,4
36,cadde,4
36,##si,4
36,izni,4
36,apartman,4
36,##ı,4
36,51,4
36,ant,4
36,##ak,4
36,##ya,4
36,hata,1
36,##y,2
36,uğur,5
36,sef,6
36,##a,6
36,ker,6
36,##im,6
36,##oğlu,6
36,deprem,0
36,turk,0
36,##ey,0
36,enkaz,0
36,##altında,0
36,##yım,0
36,hata,1
36,##y,2
36,##de,0
36,##pr,0
36,##em,0
36,o,0
36,##hal,0
36,seferber,0
36,##lik,0
36,elbis,3
36,##tan,4
36,hata,1
36,##yy,0
36,##ardı,0
36,##m,0
36,##bek,0
36,##liyor,0
36,af,0
36,##ad,0
36,pr,0
36,##ay,0
36,##for,0
36,##tur,0
36,##key,0
36,deprem,0
36,##old,0
36,##u,0
36,af,0
36,##ad,0
36,##başkan,2
36,##lık,2
36,deprem,0
36,##da,0
36,##ire,0
36,##si,0
36,af,0
36,##ad,0
36,##başkan,2
36,##lık,2
36,af,1
36,##ad,2
36,##hat,2
36,##ay,2
36,[SEP],0
37,[CLS],0
37,gazi,1
37,##antep,2
37,çarşı,0
37,p,0
37,##tt,0
37,şube,0
37,yani,0
37,acil,0
37,yaya,0
37,##lım,0
37,yeni,0
37,bir,0
37,bina,0
37,çök,0
37,##tü,0
37,deprem,0
37,turk,0
37,##ey,0
37,enkaz,0
37,##altında,0
37,##yım,0
37,hata,1
37,##y,2
37,##de,0
37,##pr,0
37,##em,0
37,o,0
37,##hal,0
37,seferber,0
37,##lik,0
37,elbis,3
37,##tan,4
37,hata,1
37,##yy,0
37,##ardı,0
37,##m,0
37,##bek,0
37,##liyor,0
37,af,0
37,##ad,0
37,pr,0
37,##ay,0
37,##for,0
37,##tur,0
37,##key,0
37,enkaz,0
37,##altında,0
37,##yım,0
37,is,3
37,##kender,4
37,##un,4
37,[SEP],0
38,[CLS],0
38,aldığım,0
38,bilgiye,0
38,göre,0
38,hata,1
38,##y,2
38,oda,3
38,##başı,4
38,mahallesinde,4
38,göç,0
38,##ük,0
38,altında,0
38,birçok,0
38,insan,0
38,var,0
38,boş,0
38,paylaşım,0
38,##lar,0
38,yapmaya,0
38,##lım,0
38,göç,0
38,##ük,0
38,altında,0
38,kalan,0
38,insanları,0
38,paylaş,0
38,##alım,0
38,sadece,0
38,arkadaşlar,0
38,hata,0
38,##yy,0
38,##ardı,0
38,##m,0
38,##bek,0
38,##liyor,0
38,sonda,0
38,##ki,0
38,##ka,0
38,##de,0
38,##pr,0
38,##em,0
38,yardım,0
38,acil,0
38,af,0
38,##ad,0
38,deprem,0
38,sonda,3
38,##ki,4
38,##ka,4
38,turk,4
38,##ey,4
38,[SEP],0
39,[CLS],0
39,sesini,0
39,duyu,0
39,##p,0
39,yardım,0
39,ede,0
39,##mediğini,0
39,##z,0
39,onca,0
39,insana,0
39,hayvan,0
39,##a,0
39,kulak,0
39,verip,0
39,yardım,0
39,edin,0
39,lütfen,0
39,##onlar,0
39,##ın,0
39,tek,0
39,umut,0
39,##ları,0
39,sizden,0
39,gelecek,0
39,yardım,0
39,##lar,0
39,oğ,5
39,##uz,6
39,##han,6
39,##ug,6
39,##ür,6
39,baba,3
39,##lat,4
39,##v,4
39,hal,3
39,##ükle,4
39,##vent,4
39,sel,3
39,##çuk,4
39,deprem,4
39,##da,4
39,##ire,4
39,##si,4
39,sül,3
39,##ey,4
39,##man,4
39,##soy,4
39,##lu,4
39,ah,4
39,##bap,4
39,deprem,4
39,e,0
39,##arth,0
39,##qu,4
39,##ake,4
39,deprem,3
39,##hat,4
39,##ay,4
39,elbis,3
39,##tan,4
39,##de,4
39,##pr,4
39,##em,4
39,hata,1
39,##ya,2
39,##fa,2
39,##d,2
39,[SEP],0
40,[CLS],1
40,hata,1
40,##y,2
40,acil,0
40,cumhuriyet,3
40,mah,4
40,31,4
40,##1,4
40,##sk,4
40,no,4
40,##27,4
40,##2,4
40,merkez,4
40,kırık,4
40,##han,4
40,hata,1
40,##y,2
40,ibr,5
40,##ahim,6
40,muh,6
40,##amm,6
40,##ed,6
40,enkaz,0
40,altında,0
40,05,0
40,##34,0
40,##98,0
40,##2311,0
40,##8,0
40,turk,0
40,##ey,0
40,enkaz,0
40,hata,1
40,##y,2
40,##de,0
40,##pr,0
40,##emi,0
40,hata,1
40,##yy,0
40,##ardı,0
40,##m,0
40,##bek,0
40,##liyor,0
40,ah,0
40,##bap,0
40,##hat,0
40,##ay,0
40,enkaz,0
40,##altında,0
40,##yım,0
40,enkaz,0
40,##altında,0
40,##yım,0
40,deprem,0
40,hata,1
40,##ya,2
40,##fa,0
40,##d,2
40,sonda,0
40,##ki,4
40,##ka,0
40,##de,0
40,##pr,0
40,##em,0
40,yardım,0
40,[SEP],0
41,[CLS],6
41,mimar,3
41,##sin,4
41,##an,4
41,mah,4
41,72,4
41,##6,4
41,sk,4
41,çam,4
41,##lık,4
41,tu,4
41,##ba,4
41,konut,4
41,##ları,4
41,çam,4
41,##lık,4
41,tu,4
41,##ba,4
41,konut,4
41,##ları,4
41,e,4
41,blok,4
41,3,4
41,f,4
41,##25,4
41,kırık,4
41,##han,4
41,31,0
41,nes,5
41,##li,6
41,##şah,6
41,yaşar,6
41,hata,1
41,##y,2
41,acil,0
41,yardım,0
41,hata,1
41,##yy,0
41,##ardı,0
41,##m,0
41,##bek,0
41,##liyor,0
41,oğ,5
41,##uz,6
41,##han,6
41,##ug,6
41,##ür,6
41,turk,1
41,##ey,2
41,seferber,0
41,##lik,0
41,hal,0
41,##ükle,0
41,##vent,0
41,##acı,0
41,##l,0
41,af,1
41,##ad,2
41,[SEP],0
42,[CLS],1
42,sonda,1
42,##ki,2
42,##ka,2
42,kahraman,1
42,##maraş,2
42,yu,3
42,##nu,4
42,##s,4
42,emr,4
42,##e,4
42,mah,4
42,ne,4
42,##ci,4
42,##p,4
42,faz,4
42,##ıl,4
42,kültür,4
42,merkezi,4
42,arkası,0
42,kültür,3
42,kent,4
42,sitesi,4
42,2,4
42,blok,4
42,tamamen,0
42,çök,0
42,##tü,0
42,hiç,0
42,kimse,0
42,gelmedi,0
42,sema,5
42,bek,6
42,##çi,6
42,yaşar,5
42,bek,6
42,##çi,6
42,içeride,0
42,teyz,0
42,##em,0
42,ve,0
42,en,0
42,##işt,0
42,##em,0
42,13,0
42,##kat,0
42,##lı,0
42,bina,0
42,kimse,0
42,çıkardı,0
42,##rı,0
42,##lm,0
42,##adı,0
42,hala,0
42,ah,0
42,##bap,0
42,af,0
42,##ad,0
42,deprem,0
42,ah,0
42,##bap,0
42,##acı,0
42,##l,0
42,turk,4
42,##ey,4
42,[SEP],0
43,[CLS],6
43,dursun,5
43,c,6
43,##ey,6
43,##lan,6
43,ve,0
43,duygu,5
43,c,6
43,##ey,6
43,##lan,6
43,##ce,4
43,##br,4
43,##ail,4
43,mah,4
43,oruç,4
43,re,4
43,##is,4
43,şok,4
43,özgür,4
43,apartman,4
43,##ı,4
43,kat,4
43,no,4
43,##5,4
43,şah,4
43,##in,4
43,to,0
43,##st,0
43,üstü,0
43,ant,3
43,##ak,4
43,##yah,4
43,##atay,4
43,deprem,0
43,enkaz,0
43,##altında,0
43,##yım,0
43,turk,0
43,##ey,0
43,akut,0
43,pr,0
43,##ay,0
43,##for,0
43,##tur,0
43,##key,0
43,af,0
43,##ad,0
43,hata,1
43,##y,2
43,yardım,0
43,akut,0
43,hata,1
43,##yy,0
43,##ardı,0
43,##m,0
43,##bek,0
43,##liyor,0
43,[SEP],0
44,[CLS],1
44,hata,1
44,##y,2
44,ant,3
44,##ak,4
44,##ya,4
44,alev,4
44,##ler,4
44,mahallesi,4
44,4,4
44,alan,4
44,sokak,4
44,öz,4
44,##demir,4
44,apartman,4
44,enkaz,0
44,altında,0
44,çocuk,0
44,ve,0
44,yaşlı,0
44,var,0
44,lütfen,0
44,yardım,0
44,edin,0
44,ve,0
44,r,0
44,##t,0
44,yapın,0
44,deprem,0
44,deprem,3
44,##hat,4
44,##ay,4
44,e,4
44,##arth,4
44,##qu,4
44,##ake,4
44,enkaz,0
44,hata,1
44,##y,2
44,hata,1
44,##ya,2
44,##fa,0
44,##d,2
44,hata,1
44,##y,2
44,##de,0
44,##pr,0
44,##emi,4
44,hata,1
44,##y,2
44,sonda,3
44,##ki,4
44,##ka,4
44,##de,4
44,##pr,4
44,##em,4
44,turk,4
44,##ey,4
44,[SEP],0
45,[CLS],1
45,alev,3
45,##ler,4
45,mahallesi,4
45,yav,4
45,##uz,4
45,aslan,4
45,apartman,4
45,##ının,4
45,yanındaki,0
45,köşe,0
45,apartman,0
45,atatürk,3
45,lisesi,4
45,arkası,0
45,ant,3
45,##ak,4
45,##ya,4
45,hata,1
45,##y,2
45,çocuk,0
45,yaşıyor,0
45,ne,0
45,olur,0
45,geç,0
45,olmadan,0
45,yardım,0
45,edin,0
45,lütfen,0
45,ah,1
45,##bap,0
45,##hat,4
45,##ay,2
45,af,0
45,##ad,0
45,deprem,0
45,enkaz,0
45,turk,3
45,##ey,4
45,hata,1
45,##y,2
45,##de,0
45,##pr,0
45,##emi,0
45,hata,1
45,##yy,2
45,##ardı,0
45,##m,0
45,##bek,0
45,##liyor,0
45,is,3
45,##kender,4
45,##un,4
45,ant,3
45,##ak,4
45,##ya,4
45,hata,1
45,##yy,2
45,##ardı,0
45,##m,0
45,##bek,0
45,##liyor,0
45,[SEP],0
46,[CLS],1
46,kuş,3
46,alanı,4
46,mahallesi,4
46,atatürk,4
46,cadde,4
46,##si,4
46,no,4
46,##82,4
46,saman,4
46,##da,4
46,##gh,4
46,##atay,4
46,mız,4
46,##rak,4
46,##lı,4
46,kav,4
46,##şağı,4
46,enkaz,0
46,altında,0
46,##lar,0
46,şu,0
46,an,0
46,2,0
46,bebek,0
46,var,0
46,toplam,0
46,5,0
46,kişi,0
46,yardım,0
46,bekliyor,0
46,##lar,0
46,ulaştır,0
46,##abilir,0
46,miyiz,0
46,acil,0
46,deprem,0
46,turk,3
46,##ey,4
46,o,0
46,##hal,0
46,enkaz,0
46,##altında,0
46,##yım,0
46,seferber,0
46,##lik,0
46,elbis,1
46,##tan,4
46,hata,1
46,##yy,2
46,##ardı,0
46,##m,0
46,##bek,0
46,##liyor,0
46,af,1
46,##ad,2
46,oğ,5
46,##uz,6
46,##han,6
46,##ug,6
46,##ür,6
46,deprem,0
46,[SEP],0
47,[CLS],1
47,kuş,3
47,alanı,4
47,mahallesi,4
47,atatürk,4
47,cadde,4
47,##si,4
47,no,4
47,##82,4
47,saman,4
47,##da,4
47,##gh,4
47,##atay,4
47,mız,4
47,##rak,4
47,##lı,4
47,kav,4
47,##şağı,4
47,enkaz,0
47,altında,0
47,##lar,0
47,şu,0
47,an,0
47,2,0
47,bebek,0
47,var,0
47,toplam,0
47,5,0
47,kişi,0
47,yardım,0
47,bekliyor,0
47,##lar,0
47,ulaştır,0
47,##abilir,0
47,miyiz,0
47,acil,0
47,deprem,0
47,turk,3
47,##ey,4
47,o,0
47,##hal,0
47,enkaz,0
47,##altında,0
47,##yım,0
47,seferber,0
47,##lik,0
47,elbis,1
47,##tan,4
47,hata,1
47,##yy,2
47,##ardı,0
47,##m,0
47,##bek,0
47,##liyor,0
47,af,1
47,##ad,2
47,oğ,5
47,##uz,6
47,##han,6
47,##ug,6
47,##ür,6
47,deprem,0
47,[SEP],0
48,[CLS],6
48,oda,3
48,##başı,4
48,m,4
48,##h,4
48,201,4
48,sk,4
48,sül,4
48,##ey,4
48,##man,4
48,mutlu,4
48,ap,4
48,##t,4
48,kat,4
48,4,4
48,daire,4
48,13,4
48,ant,4
48,##ak,4
48,##ya,4
48,z,5
48,##ehr,6
48,##a,6
48,yüz,6
48,##gül,6
48,##eç,6
48,hikmet,5
48,yüz,6
48,##gül,6
48,##eç,6
48,ka,5
48,##an,6
48,yüz,6
48,##gül,6
48,##eç,6
48,bilg,5
48,##e,6
48,yüz,6
48,##gül,6
48,##eç,6
48,deprem,0
48,turk,3
48,##ey,4
48,o,0
48,##hal,0
48,enkaz,0
48,##altında,0
48,##yım,0
48,seferber,0
48,##lik,0
48,elbis,3
48,##tan,4
48,hata,1
48,##yy,0
48,##ardı,0
48,##m,0
48,##bek,0
48,##liyor,0
48,af,1
48,##ad,2
48,oğ,4
48,##uz,6
48,##han,6
48,##ug,6
48,##ür,4
48,deprem,0
48,enkaz,0
48,ah,3
48,##bap,4
48,##hat,4
48,##ay,4
48,hal,3
48,##ükle,4
48,##vent,4
48,deprem,0
48,[SEP],0
49,[CLS],0
49,acil,0
49,yardım,0
49,çağrısı,0
49,duyu,0
49,##n,0
49,artık,0
49,bizi,0
49,adı,1
49,##yaman,2
49,yav,5
49,##uz,6
49,sel,6
49,##im,6
49,mah,4
49,abd,3
49,##ül,4
49,##muş,4
49,##a,4
49,cad,4
49,yu,4
49,##nu,4
49,##s,4
49,kent,4
49,apartman,4
49,##ı,4
49,nih,5
49,##at,6
49,p,6
49,##ınar,6
49,##lı,6
49,ne,5
49,##j,6
49,##la,6
49,p,6
49,##ınar,6
49,##lı,6
49,ber,5
49,##ra,6
49,p,6
49,##ınar,6
49,##lı,6
49,enkaz,0
49,altında,0
49,##lar,0
49,deprem,0
49,turk,0
49,##ey,0
49,seferber,0
49,##lik,0
49,adı,1
49,##yaman,2
49,adı,1
49,##yaman,2
49,##val,0
49,##iliği,0
49,adı,1
49,##yaman,2
49,##afa,0
49,##d,0
49,lütfen,0
49,paylaş,0
49,##ın,0
49,halen,0
49,haber,0
49,yok,0
49,[SEP],0
50,[CLS],0
50,yardım,0
50,edin,0
50,arkadaşım,0
50,gök,5
50,##çe,6
50,##yağ,6
50,##ar,6
50,ve,0
50,annesine,0
50,ulaş,0
50,##amıyorum,0
50,tarih,0
50,07,0
50,##şu,0
50,##bat,0
50,##20,0
50,##23,0
50,ve,0
50,hala,0
50,adı,0
50,##yaman,2
50,##ın,0
50,bir,0
50,çok,0
50,yerinde,0
50,yardım,0
50,ulaşmış,0
50,değil,0
50,lütfen,0
50,paylaş,0
50,##ın,0
50,allah,0
50,rızası,0
50,için,0
50,paylaş,0
50,##ın,0
50,turk,0
50,##ey,0
50,adı,1
50,##yaman,2
50,af,0
50,##ad,0
50,adı,1
50,##yaman,2
50,##ka,0
50,##deri,0
50,##net,0
50,##erk,0
50,##edi,0
50,##lm,0
50,##esin,0
50,[SEP],0
51,[CLS],1
51,hata,1
51,##y,2
51,ant,3
51,##ak,4
51,##ya,4
51,hala,0
51,kimse,0
51,##den,0
51,haber,0
51,yok,0
51,lütfen,0
51,yaya,0
51,##lım,0
51,adres,0
51,general,3
51,şük,4
51,##rü,4
51,kanat,4
51,##lı,4
51,mahallesi,4
51,ve,4
51,##di,4
51,mün,4
51,##ir,4
51,karab,4
51,##ay,4
51,sokak,4
51,hata,1
51,##ym,2
51,##erkez,0
51,hata,1
51,##y,2
51,af,3
51,##ad,4
51,e,0
51,##arth,0
51,##qu,0
51,##ake,0
51,deprem,0
51,hata,1
51,##y,2
51,ah,3
51,##bap,4
51,[SEP],0
52,[CLS],0
52,acil,0
52,yardım,0
52,çağrısı,0
52,lütfen,0
52,sizde,0
52,paylaş,0
52,##ın,0
52,adı,1
52,##yaman,2
52,yav,5
52,##uz,6
52,sel,6
52,##im,6
52,mah,4
52,abd,4
52,##ül,4
52,##muş,4
52,##a,4
52,cad,4
52,yu,4
52,##nu,4
52,##s,4
52,kent,4
52,apartman,4
52,##ı,4
52,nih,5
52,##at,6
52,p,6
52,##ınar,6
52,##lı,6
52,ne,5
52,##j,6
52,##la,6
52,p,6
52,##ınar,6
52,##lı,6
52,ber,5
52,##ra,6
52,p,6
52,##ınar,6
52,##lı,6
52,enkaz,0
52,altında,0
52,##lar,0
52,deprem,0
52,turk,0
52,##ey,0
52,seferber,0
52,##lik,0
52,adı,1
52,##yaman,2
52,adı,1
52,##yaman,2
52,##val,0
52,##iliği,0
52,adı,1
52,##yaman,2
52,##afa,0
52,##d,0
52,lütfen,0
52,paylaş,0
52,##ın,0
52,halen,0
52,haber,0
52,yok,0
52,[SEP],0
53,[CLS],1
53,hata,1
53,##y,2
53,ant,3
53,##ak,4
53,##ya,4
53,merkezde,0
53,elektrik,3
53,mahallesi,4
53,ic,4
53,##adiye,4
53,sokak,4
53,dost,4
53,ap,4
53,##t,4
53,no,4
53,##1,4
53,emin,4
53,##ee,4
53,##ce,4
53,##emi,4
53,##rd,4
53,##eniz,4
53,##ahmet,4
53,##ne,4
53,##vin,0
53,##ene,0
53,##s,0
53,yürek,0
53,##e,0
53,ulaş,0
53,##ıla,0
53,##mıyor,0
53,enkaz,0
53,altında,0
53,##lar,0
53,çocuklar,0
53,var,0
53,yardım,0
53,hala,0
53,yok,0
53,deprem,0
53,ah,0
53,##bap,0
53,##hat,0
53,##ay,0
53,ah,0
53,##bap,0
53,hal,0
53,##ükle,0
53,##vent,4
53,turk,4
53,##ey,4
53,enkaz,0
53,##altında,0
53,##yım,0
53,hatayı,0
53,##ns,0
53,##esini,0
53,##duy,0
53,##un,0
53,[SEP],0
54,[CLS],1
54,hayr,3
54,##ullah,4
54,mah,4
54,sanda,4
54,##l,4
54,##zade,4
54,bl,4
54,##v,4
54,kırış,4
54,##çı,4
54,ap,4
54,##t,4
54,6,4
54,##b,4
54,46,4
54,##04,4
54,##0,4
54,on,4
54,##iki,4
54,##sub,4
54,##at,4
54,##ka,2
54,##h,2
54,##raman,2
54,##maraş,2
54,sonda,0
54,##ki,0
54,##ka,0
54,deprem,0
54,sonda,0
54,##ki,0
54,##ka,0
54,enkaz,0
54,yardım,0
54,af,0
54,##ad,0
54,nur,3
54,##dağı,4
54,hata,1
54,##y,2
54,turk,3
54,##ey,4
54,acil,0
54,ism,5
54,##ail,6
54,kir,6
54,##iş,6
54,##ci,6
54,ve,0
54,kardeşi,0
54,enkaz,0
54,altında,0
54,ölü,0
54,veya,0
54,sağ,0
54,ulaş,0
54,##amıyoruz,0
54,lütfen,0
54,acil,0
54,yardım,0
54,[SEP],0
55,[CLS],0
55,gazi,1
55,##antep,2
55,çarşı,0
55,p,0
55,##tt,0
55,şube,0
55,yani,0
55,acil,0
55,yaya,0
55,##lım,0
55,yeni,0
55,bir,0
55,bina,0
55,çök,0
55,##tü,0
55,deprem,0
55,turk,0
55,##ey,0
55,enkaz,0
55,##altında,0
55,##yım,0
55,hata,1
55,##y,2
55,##de,0
55,##pr,0
55,##em,0
55,o,0
55,##hal,0
55,seferber,0
55,##lik,0
55,elbis,3
55,##tan,4
55,hata,1
55,##yy,0
55,##ardı,0
55,##m,0
55,##bek,0
55,##liyor,0
55,af,0
55,##ad,0
55,pr,0
55,##ay,0
55,##for,0
55,##tur,0
55,##key,0
55,enkaz,0
55,##altında,0
55,##yım,0
55,is,3
55,##kender,4
55,##un,4
55,[SEP],0
56,[CLS],0
56,bu,0
56,çocuk,0
56,ur,1
56,##fa,4
56,bahçe,3
56,##lie,4
56,##vler,4
56,##de,4
56,kaldırım,0
56,##da,0
56,bulunmuş,0
56,ailesi,0
56,aran,0
56,##ılıyor,0
56,##muş,0
56,çocuğu,0
56,tanıyan,0
56,##lar,0
56,balık,3
56,##lı,4
56,##göl,4
56,devlet,4
56,hastanesi,0
56,##ne,0
56,başvur,0
56,##abilir,0
56,##miş,0
56,güncelleme,0
56,babası,0
56,sağ,0
56,annesi,0
56,vefat,0
56,etmiş,0
56,deprem,0
56,is,3
56,##kender,4
56,##un,4
56,o,0
56,##hal,0
56,hata,1
56,##yy,2
56,##ardı,0
56,##m,0
56,##bek,0
56,##liyor,0
56,af,0
56,##ad,0
56,enkaz,0
56,##altında,0
56,##yım,0
56,e,0
56,##arth,0
56,##qu,0
56,##ake,0
56,[SEP],0
57,[CLS],0
57,adı,1
57,##yaman,2
57,mimar,3
57,##sin,4
57,##an,4
57,mahallesi,4
57,arzu,4
57,##m,4
57,##ken,4
57,cadde,4
57,##si,4
57,gür,4
57,##b,4
57,##üz,4
57,##ler,4
57,sitesi,4
57,a,4
57,blok,4
57,kat,4
57,3,4
57,hat,5
57,##ice,6
57,gümüş,6
57,arkadaşımız,0
57,enkaz,0
57,altında,0
57,haber,0
57,ala,0
57,##mıyoruz,0
57,lütfen,0
57,paylaş,0
57,##ır,0
57,mısınız,0
57,deprem,0
57,turk,0
57,##ey,0
57,aç,0
57,##ilya,0
57,##rd,0
57,##ım,0
57,adı,1
57,##yaman,2
57,adı,1
57,##yaman,2
57,##de,0
57,##pr,0
57,##em,0
57,adı,1
57,##yaman,2
57,##val,0
57,##iliği,0
57,adı,1
57,##yaman,2
57,##afa,0
57,##d,0
57,af,0
57,##ad,0
57,af,1
57,##ad,2
57,##başkan,2
57,##lığı,2
57,[SEP],0
58,[CLS],0
58,dün,0
58,41,0
58,##7,0
58,##den,0
58,beri,0
58,yık,0
58,##ılan,0
58,binanın,0
58,altında,0
58,mahsur,0
58,kaldılar,0
58,zil,5
58,##an,6
58,ni,6
58,##gr,6
58,##is,6
58,ve,0
58,eşi,0
58,lütfen,0
58,acil,0
58,destek,0
58,verilmesi,0
58,gerek,0
58,kooperatif,3
58,##ler,4
58,mahallesi,4
58,kurt,4
58,##ism,4
58,##a,4
58,##ıl,4
58,##paşa,4
58,2,4
58,sokak,4
58,söze,4
58,##l,4
58,ap,4
58,##t,4
58,kat,4
58,4,4
58,no,4
58,13,4
58,diyar,1
58,##bak,2
58,##ır,2
58,af,1
58,##ad,2
58,deprem,0
58,turk,1
58,##ey,2
58,diyar,1
58,##bak,2
58,##ır,2
58,diyar,1
58,##bak,2
58,##ır,2
58,##de,0
58,##pr,0
58,##em,0
58,enkaz,0
58,##altında,0
58,yardım,0
58,[SEP],0
59,[CLS],0
59,mer,5
59,##ve,6
59,ablam,0
59,##ız,0
59,kardeşim,0
59,##iz,0
59,başkanı,0
59,##mız,0
59,hala,0
59,enkaz,0
59,altında,0
59,yeni,3
59,mah,4
59,26,4
59,##7,4
59,##8,4
59,sokak,4
59,ak,4
59,##abe,4
59,sitesi,4
59,c,4
59,blok,4
59,no,4
59,##7,4
59,adı,1
59,##yaman,2
59,##mer,0
59,##ke,0
59,##z,0
59,aç,0
59,##ilya,0
59,##rd,0
59,##ım,0
59,deprem,0
59,adı,1
59,##yaman,2
59,af,0
59,##ad,2
59,##başkan,0
59,##lık,0
59,adı,1
59,##yaman,2
59,##bel,0
59,##tr,0
59,yardım,0
59,adı,1
59,##yaman,2
59,##afa,1
59,##d,2
59,turk,0
59,##ey,0
59,[SEP],0
60,[CLS],1
60,hata,1
60,##y,2
60,ant,3
60,##ak,4
60,##ya,4
60,merkezde,0
60,elektrik,3
60,mahallesi,4
60,ic,4
60,##adiye,4
60,sokak,4
60,dost,4
60,ap,4
60,##t,4
60,no,4
60,##1,4
60,emin,4
60,##ee,4
60,##ce,4
60,##emi,4
60,##rd,4
60,##eniz,4
60,##ahmet,4
60,##ne,4
60,##vin,0
60,##ene,0
60,##s,0
60,yürek,0
60,##e,0
60,ulaş,0
60,##ıla,0
60,##mıyor,0
60,enkaz,0
60,altında,0
60,##lar,0
60,çocuklar,0
60,var,0
60,yardım,0
60,hala,0
60,yok,0
60,deprem,0
60,ah,0
60,##bap,0
60,##hat,0
60,##ay,0
60,ah,0
60,##bap,0
60,hal,0
60,##ükle,0
60,##vent,4
60,turk,4
60,##ey,4
60,enkaz,0
60,##altında,0
60,##yım,0
60,hatayı,0
60,##ns,0
60,##esini,0
60,##duy,0
60,##un,0
60,[SEP],0
61,[CLS],1
61,alev,3
61,##ler,4
61,mah,4
61,mel,4
61,##tem,4
61,sk,4
61,güler,4
61,ap,4
61,##t,4
61,ant,4
61,##ak,4
61,##yah,4
61,##atay,4
61,deprem,0
61,turk,4
61,##ey,4
61,enkaz,0
61,##altında,0
61,##yım,0
61,hata,1
61,##y,2
61,##de,3
61,##pr,4
61,##em,4
61,af,4
61,##ad,4
61,##hat,4
61,##ay,4
61,seferber,3
61,##lik,4
61,elbis,3
61,##tan,4
61,hata,1
61,##yy,0
61,##ardı,0
61,##m,0
61,##bek,0
61,##liyor,0
61,[SEP],0
62,[CLS],0
62,arkadaşım,0
62,yağmur,5
62,ela,3
62,hata,1
62,##y,2
62,##kırı,4
62,##k,4
62,##han,4
62,##da,4
62,yaşıyor,0
62,hiç,0
62,bir,0
62,haberim,0
62,yok,0
62,ulaş,0
62,##amıyorum,0
62,ne,0
62,olur,0
62,ilgili,0
62,ekipler,0
62,yardım,0
62,etsin,0
62,ne,0
62,olur,0
62,hata,0
62,##yy,0
62,##ardı,0
62,##m,0
62,##bek,0
62,##liyor,0
62,ceb,0
62,##rail,0
62,ah,0
62,##bap,0
62,türkiye,1
62,turk,0
62,##ey,0
62,##hel,0
62,##p,4
62,turk,4
62,##ey,4
62,[SEP],0
63,[CLS],0
63,acil,0
63,yardım,0
63,pembe,5
63,kara,6
63,##han,6
63,ve,0
63,ailesine,0
63,ulaş,0
63,##ıla,0
63,##mamaktadır,0
63,4,0
63,kişiler,0
63,gelen,0
63,ses,0
63,kaydı,0
63,##na,0
63,göre,0
63,bölgedeki,0
63,bütün,0
63,binalar,0
63,yık,0
63,##ılmış,0
63,bu,0
63,yüzden,0
63,acil,0
63,olarak,0
63,akut,0
63,##un,0
63,bölgeye,0
63,gitmesi,0
63,bekleniyor,0
63,atatürk,3
63,bul,4
63,##varı,4
63,16,4
63,sıkıcı,4
63,blok,4
63,işgali,4
