,Tweets,Class
127,hayrullah mahallesi malik ejder caddesi esencim apartmanı no12 k3 onikisubatkahramanmaraş meliha karakurt afadbaşkanlık afadkmaraş halüklevent yardım edin lütfen afaddeprem gaziantep kahramanmaraş acil turkey urfahaber kahramanmarasdeprem halüklevent,1
128,antakya 600 konutlarda enkaz altında olanlar yardım bekliyorlar afad antakya acil earthquake enkaz,1
129,arkadaşlar ailemizin olduğu bölgeye henüz itfaiye ekipleri afad ulaşmamış lütfen paylaşın ailemize ulaşmalarını sağlayalım ergen paşa mahallesi 13 sokak no10 kardeşler apt hatay antakya deprem depremoldu hatay afad enkazaltındayım malatya earthquake acil yardım,1
130,alevler mahallesi 21sokak no8 yardım edin depremdairesi afaddeprem hataydeprem acil yardım turkey enkazaltındayım,1
131,gaziantep nurdağı earthquake enkaz acil afad afaddeprem gaziantep şirinevler mah mezbaha cad 177 blok daire16 şehitkamılgazıantep,1
132,diyarbakır iskan evleri sayın sitesi karşısı 1 kat 5 kişi enkaz altında yayalım diyarbakır depremdiyarbakır deprem earthquake acil enkaz afad afaddeprem deprem deprem,1
133,adıyaman merkez cumhuriyet mahallesi 30 ağustos caddesi arkadaşımın babası göçük altında ulaşamıyoruz acil yardım bekliyoruz özellikle civara yakın olanlar lütfen destek depremadıyaman deprem hataydeprem kahramanmaraş afaddeprem acil adıyaman turkey enkazaltındayım,1
134,hala ekipler gitmemiş lütfen şeyh adil mah girne cad arı sitesi b blok dülkadiroğlukahramanmaraş enkaz deprem depremoldu enkazaltındayım kahramanmaraş turkey earthquake afad acil,1
135,hatay antakya sakarya cad ne kadar hasar var bilgi verirmişsiniz lütfen erkek arkadaşıma ulaşamıyorum sadece 1 kere telefonu açabildi odada ağlama ve cızırtıdan bir şey anlamadık lütfen yardım bilgi verin hataybsb antakyabld afadhatay acil turkey hatayafad hataydeprem,1
136,hala ekipler gitmemiş lütfen şeyh adil mah girne cad arı sitesi b blok dülkadiroğlukahramanmaraş enkaz deprem depremoldu enkazaltındayım kahramanmaraş turkey earthquake afad acil,1
137,hala ekipler gitmemiş lütfen şeyh adil mah girne cad arı sitesi b blok dülkadiroğlukahramanmaraş enkaz deprem depremoldu enkazaltındayım kahramanmaraş turkey earthquake afad acil,1
138,ayşe fitnat hanım cad parlar apt kat vali göbeği antakya arkadaşım ve ailesi enkaz altındadır lütfen yardıma gidin afaddeprem hataydeprem yardım acil turkey enkaz,1
139,adıyaman gölbaşı harmanlı köyündeki akrabalarımıza ve köylülerimize ulaşamıyoruz hiçbir haber yok ve kardan dolayı köye ulaşım çok zor durumda lütfen bölgedekilere yardım gönderin depremdairesi afaddeprem deprem depremoldu adıyaman acil enkaz kahramanmaraş turkey yardım,1
140,uğur mumcu bulvarı odabaşı mahallesi dağsı apartmanı no6 kat daire kapı no14 hatayantakya deprem hataydeprem turkey afad halüklevent acil,1
141,yüzbaşı asım cad general şükrü kanatlı mah sokak sudan art no 31 antakya hatay haber alamıyorum lütfen yardımcı olun hataydeprem acil afaddeprem afadhatay afadbaşkanlık depremdairesi turkey deprem antakya,1
142,şehit abdullah çavuş mahallesi tekerek yolu ismet karakuş bulvarı proton apartmanı onikişubat kahramanmaraş enkazda olan varmış yayabilir mısınız afadbaşkanlık depremdairesi halüklevent kahramanmaraş acil turkey earthquake enkaz deprem afaddeprem afadkahramanmaras,1
143,şehit abdullah çavuş mahallesi tekerek yolu ismet karakuş bulvarı proton apartmanı onikişubat kahramanmaraş enkazda olan varmış yayabilir mısınız afadbaşkanlık depremdairesi halüklevent kahramanmaraş acil turkey earthquake enkaz deprem afaddeprem depremoldu,1
144,hatay antakya odabaşı mahallesi dalan sokak ishal 10 apt no 6 da yaşayan tanıdıklara ulaşamadık yakınlarda birileri varsa lütfen bize bir görüntü ses haber ne olursa ulaştırsın bina yıkıldı deniyor belki de enkaz altındalar ulaşamıyoruz acil turkey deprem afadhatay,1
145,cebrail mah emlakbankevleri 1 kısım b1 blok kat no3 hatayantakya arkadaşımızdan haber alamıyoruz enkaz altında olabilir lütfen afadbaşkanlık afadtürkiye depremdairesi afad deprem depremhatay earthquake turkey,1
146,akasya mahallesi yıldız apartmanı hatay arkadaşımız betül senadan haber alamıyoruz lütfen yardım edin gaziantep kahramanmaraş acil turkey iskenderun şanlıurfa enkazaltındayım adanadeprem hataydeprem deprem afaddeprem afadhatay afad,1
147,dayım ve eşi hatayışkenderun da enkaz altındadır acilen destek gönderilmesini talep ediyorum adres ziya gökalp cad 127 sk yataş wedding üstündeki binanın yıkıntısı lütfen yardımcı olabilir misiniz hatay iskenderun afad afadtürkiye deprem depremoldu earthquake,1
148,hatay iskenderun paça meydanında kontür otelin karşısında oturan reyyan göktaşözlem göktaş ve ailesine ulaşamıyoruz yardım halen ulaşmış değil lütfen acil yardım lütfennhataydeprem deprem paçmeydanı afad acil earthquake,1
149,iskenderun çay mahallesi raif paşa cad yıldız apartmana acil destek istiyoruz enkaz altında ailemiz var lütfen acil yardım edin deprem hataydeprem hatay iskenderun hatayışkenderun afad afadhatay acil açilyardım afaddeprem afadlardım yardımelin turkey,1
150,lütfen paylaşır mısınız ekipmansız elleriyle enkaz kaldırmaya çalışıyorlar çamlıca mahallesi emniyet sokak şehit zafer yılmaz apartmanı no 14 kat 4 gaziantep ıslahiye gaziantep depremde enkaz nurdağı kahramanmaraş acil earthquake enkazaltındayım afaddeprem,1
151,ismet paşa trabzon blv 46100 valilik karşısı eski lcw üstü kahramanmaraş merkezdülkadiroğlukahramanmaraş çalışma bu tarafta aktif değil acil ekip lazım acil deprem afad kahramanmaraş turkey earthquake bgyether ahbap_maraş halüklevent afadbaşkanlık,1
152,ahmet koç fatoş koç feyza koç zeynep koç şevde koç teyzem eniştem ve çocukları maraş dulkadiroğlu ilçesi mehmet akif mahallesi no2 de göçük altındalar enkazaltındayım gaziantep kahramanmaraş turkey nurdağı deprem şanlıurfa afaddeprem afadkahramanmaraş yardım edin,1
153,lütfen paylaşır mısınız ekipmansız elleriyle enkaz kaldırmaya çalışıyorlar çamlıca mahallesi emniyet sokak şehit zafer yılmaz apartmanı no 14 kat 4 gaziantep ıslahiye gaziantep depremde enkaz nurdağı kahramanmaraş acil earthquake enkazaltındayım afaddeprem,1
154,ayşe fitnat hanım cad parlar apt kat vali göbeği antakya arkadaşım ve ailesi enkaz altındadır lütfen yardıma gidin hataydeprem acil afaddeprem turkey,1
155,ulaşılamıyor ekipler de yok rt atar mısınız acil enkazaltındayım afad earthquake deprem depremoldu hataydeprem adres general şükrü kanatlı mah marangoz osman bozkır şok filiz apt 17 antakyahatay isim fevzi kimyonoğlu,1
156,arkadaşıma ulaşamıyoruz göçük altında olduğu söylendi haber almak için yardımcı olabilir misiniz sazibey mahallesi 64011 sokak ebrar sitesi k blok 7 kat no 25 onikişubat kahramanmaraş kahramanmaraş deprem afaddeprem acil turkey enkazaltındayım earthquake,1
157,hatayantakya narlıca mahallesi beyza iş merkezi karşısı kahverengi 4 katlı bina haber alınmıyor destek lazım afad deprem depremoldu hatay acil turkey enkazaltındayım,1
158,barbaros hayreddin mahallesi 1614 sk no16 klas apt adıyaman amcama ulaşamıyorum bölgede başka tanıdık yok lütfen yakınlarda olan evin durumuyla ilgili bilgi verebilir mi ulaşamadığımız kişiler ali demirel halime demirel gökçe demirel adıyaman afadadıyaman earthquake,1
159,hatay iskenderun paça meydanına hala yardım gitmedi göçük altında kalanlar çok fazla çok acil yardım gereklihatay deprem afad acil turkey earthquake depremoldu,1
160,hatay antakya maşuklu mahallesi inönü caddesinde yıkılan evler var dışarıda kalan küçük çocuklar için mama ihtiyacı var hatay deprem afad acil earthquake,1
161,acil paylaşın lütfen şeyh adil mahallesi girne caddesi arı sitesi b blok dülkadiroğlukahramanmaraş deprem depremoldu gaziantep malatya acil turkey şanlıurfa kayseri türkiye izmir istanbul artolum afad afadhatay grammy turkey hatay enkazaltındayım bbtitian,1
162,gaziantep islahiyede vatandaşların yardıma ihtiyacı var deprem gaziantep kahramanmaraş nurdağı turkey earthquake kayseri acil afad,1
163,arkadaşımıza yardım edelim paylaşın yayalım serinyol mahallesi hatay caddesi kavak apt 108 k hatayantakya enkazaltındayım acil hatay antakya afad turkey depremoldu,1
164,kahramanmarastürkoğlu pazarcık feci durumda lütfen duyuralımtürkoğlu ilçesine henüz yardım ulaşmamış insanlar enkaz altında afad hiç bir devlet yetkilisi türkoğluna gitmemiş duyuralım afad erdbeben tuerkei deprem trendini trendingnow world earthquake,1
165,gaziantep ıslahiye yardım isteniyor lütfen yayalım acil afad afadgaziantep deprem turkey depremoldu enkazaltındayım gocükaltında,1
166,cebrail mah emlakbankevleri 1 kısım b1 blok kat no3 hatayantakya arkadaşımızdan haber alamıyoruz enkaz altında olabilir lütfen afadbaşkanlık afadtürkiye depremdairesi afad deprem depremhatay earthquake turkey,1
167,aksu mahallesi 6009 sokak no 80 1 kahramanmaraş arkadaşımıza ve ailesine ulaşamıyoruz deprem depremoldu gaziantep hatay kahramanmaraş acil afad turkey,1
168,hatay samandağ ilçesinde enkaz altında çok sayıda insan varmış hiç bir yardım yok durum çok acil elektrik internet yok insanlar seslerini duyuramıyor enkaz altından sesler geliyor ancak çıplak el ile ulaşamıyorlarmış deprem turkey news acil afad erdbeben tuerkei trendini,1
169,pazarcık türkoğlu nurdağı akçagözü islahiye buralardan ıvı haberler gelmiyor buralara yoğunlaşılması lazım haber kanalları büyükşehir merkezlere bakıyorlar lütfen paylaşın deprem gaziantep enkazaltındayım hatay afad nurdağı turkey earthquake malatya,1
170,acil yardım çamlık mahallesi istasyon caddesi no25 ıslahıyegaziantep a101 üstü eniştemin kardeşi 6 katlı apartmanda göçük altında kaldılar deprem turkey afad gaziantep,1
171,halüklevent arkadaşımız enkaz altında lütfen yardım edin hayrullah mahallesi malik ejder caddesi no 28 kat 2 daire 6 birgül apartmanı on iki şubat kahramanmaraş kahramanmaraş earthquake afad acil ahbaphatay,1
172,malatya doğanşehir erkenek mahallesi acil yardım bekliyormuş kar yağıyor insanlar üşüyor afad acil depremoldu deprem gaziantep hatay malatya earthquake,1
173,enkaz altında yardım haber bekliyoruz fevzi çakmak caddesi no60 beyoğlu mahallesi türkoğlu kahramanmaraş süleyman özdilek 0536 883 20 35 5 kişi enkaz altında bekliyor henüz yardım ekibi ulaşmadı kahramanmaraş acil yardım afad earthquake turkey,1
174,hatay iskenderun araştırma hastanesinde gece nöbetteydi hala ulaşamıyoruz adı aslıhan akbaş enkazaltındayım turkey deprem depremoldu afad,1
175,üçgen mahallesi 29 sokak sema apartmanı acil yardım edin deprem afad hatay gaziantep kahramanmaraş malatya acil enkazaltındayım turkey,1
176,arkadaşımızdan haber alamıyoruz hayrullah mahallesi hisar apartman 27 sokak kahramanmaraş metehan karagül deprem afad afad kahramanmaraş acil depremoldu turkey kahramanmaraş,1
177,esentepe mahallesi gürkan düğün salonu karşısı fatma türkmen mukaddes türkmen fatoş türkmen ömür ahmet 3 çocuk var ne olur herkes paylaşsın bizde şebeke yok yollar kapalı arkadaşlar bana gelen mesaj enkazaltındayım hataydeprem afadhatay depremoldu earthquake,1
178,odabaşı mahallesi akademi hastanesi arkasındaki akademi apartmanı hatay antakya binadaki dairede 4 yakınımız var lütfen bölgeye yardım gönderebilir misiniz deprem depremoldu hatay hataydeprem afad afadhatay earthquake oğuzhanugür babalatv halüklevent afadtürkiye,1
179,cumhuriyet mahallesi ipek sokak beyza apartmanı hatayantakya cazibe seyrekbasana ulaşamıyoruz duyan gören lütfen dönsün 05352995983 depremoldu afaddeprem deprem açıldurum hatay hataydeprem depremoldu acil earthquake palaz31 cerrahpasaii jkmentalıty halüklevent,1
180,değer verdiğim abim çağrı ünsalın paylaşımını görür müsünüz lütfen anne ve babam enkaz altında zeynepesin ünsal hatay iskenderun kurtuluş mahallesi 79 sokak pişkin apartmanı no1 kat büyük çarşı işhanı yanındaki bina deprem depremoldu afad acil hatay turkey,1
181,hatay odabaşı mah gizem apartmanı iskenderun yolu üzeri migros karşısı arkadaşım hala ailesine ulaşamıyor saatlerdir enkaz altında lütfen yardım edin acil turkey afad enkazaltındayım earthquake hatay deprem depremoldu oğuzhanugür halüklevent,1
182,depremoldu afadhatay hataydeprem deprem earthquake alevler mah 424şok melis apt beyhan öründü numan öründü burcu öründü arda öründüçocuk enkaz altındalar yardımelin,1
183,mustafa kemal mah 544 şok melek hatun apt no 11 kat daire 7 hatay iskenderun hiçbir afad ekibi gitmemiş lütfen yardımcı olalım göçük altında kalan insanlar var depremoldu hatay afad iskenderun acil turkey,1
184,bahçelievler mah kazımkarabekir cad yorgansız sitesi osmaniyebahçe acil afad destek lazım yayalım ne olur deprem osmaniye hataydeprem hatay depremoldu acil afad earthquake turkey,1
185,hatay antakya ilçesi üçgen paşa mah 131415 sokaklar şükrü kanatlı ve cebrail mahalleri enkaz altında kalan vatandaşlarımız yardım bekliyor afad afadbaşkanlık afadhatay timurrsaşmaz hatay turkey acil enkazaltındayım enkaz,1
186,iskenderun barış sitesi k blok 1 kat hatayışkenderun 6 kişiler enkaz altındalar ulaşılamıyor yardım edin lütfen deprem acil turkey enkazaltındayım afad enkazaltındayım hatay acil kahramanmaraş gaziantep turkey,1
187,hatay antakya merkez odabaşı mahallesi dalan sokak no 6 daire 4 hatayda olan varsa kuzenlerime ulaşamıyoruz arkadaşlar ulaşamıyorüzz acil yayalım deprem şanlıurfa diyarbakır hatay antakya gaziantep kahramanmaraş malatya acil afad nurdağı turkey,1
188,hatay deprem depremoldu afad turkey antakya çekmeçemahallesi kuzeytepemahallesi sümerlermahallesi armutlu maksim yakın adres civarları gören duyan olursa,1
189,arkadaşım ailesine ulaşamıyor yaşadıkları apartman yıkılmış lütfen rtleyelim yayalım adres sümereler mahallesi mavikent d blok diş hastanesi karşısı adıyaman merkez deprem depremoldu adıyaman acil afad enkazaltındayım earthquake,1
190,hatay antakya merkez cumhuriyet caddesi acil yardıma ihtiyaç varmış ulaşabileceğiniz herkese ulaşın lütfen depremoldu afadhatay afad turkey ahbap,1
191,arkadaşıma ve ailesine ulaşamıyorum saatlerdir haber alamadık hatayda olup yardım edebilecek kişiler yardım edebilir mi ekrem şahan bulut alevler 18 sk no34 31030 antakyahatay depremoldu deprem hatay gaziantep kahramanmaraş afad enkazaltındayım earthquake malatya,1
192,yavuz selim mahallesi 601 sokak elif apartmanı adıyamanmerkez halk eğitim merkezi karşısı küçük kız ve hamile kadın da var yayalım afadbaşkanlık depremdairesi halüklevent deprem depremoldu afad afaddeprem göçük adıyaman turkey eartquake acil,1
193,hatay odabaşı mahallesi dalan sokak ishal 10 apt no 6 bu binada yaşayanlardan haber alamıyoruz çevrede olan bilgisi olan varsa paylaşsın lütfen hataybsb kendinemuzisyen depremoldu deprem hatay acil afad turkey earthquake,1
194,yavuz selim mahallesi 601 sokak elif apartmanı adıyamanmerkez halk eğitim merkezi karşısı küçük kız ve hamile kadın da var ve yardım gitmemiş yayalım afadbaşkanlık depremdairesi halüklevent deprem depremoldu afad afaddeprem göçük adıyaman turkey eartquake acil,1
195,kahramanmaraş onikişubat mercimektepe mahallesi sözler apartmanı no15 gönül üstündağ ve necati üstündağ enkaz altında afad kahramanmaraş depremoldu deprem acil turkey,1
196,hatay özaltın apartmanı yardım ulaşmamış göçük altında kalanlar var paylaşalım gerekli yerlere ulaşsın deprem gaziantep hatay acil enkazaltındayım afad malatya turkey şanlıurfa kahramanmaraş,1
197,alevler mah mertkan apt bölgesinden haber aldık göçük altında 9 canımız var bölgede henüz hala ekip yokmuş hala yaşıyorlar sesleri gelen var destek olalım ekip gitsin depremoldu afad afadhatay hatay malatya kahramanmaraş acil gaziantep enkazaltındayım turkey,1
